S & P Index value	S & P return	Date	Day	Logged S&P	Lag Log S&P	Diff S&P
114.6	-0.007018456	800219	4421	4.741447804	4.748491005	-0.007043201
116.47	0.016317627	800220	4422	4.757633729	4.741447804	0.016185925
115.28	-0.010217223	800221	4423	4.747363952	4.757633729	-0.010269777
115.04	-0.002081888	800222	4424	4.745279894	4.747363952	-0.002084058
113.33	-0.014864395	800225	4425	4.730303917	4.745279894	-0.014975977
113.98	0.005735463	800226	4426	4.736022994	4.730303917	0.005719078
112.38	-0.01403755	800227	4427	4.721885986	4.736022994	-0.014137009
112.35	-0.000266951	800228	4428	4.721618999	4.721885986	-0.000266987
113.66	0.011659991	800229	4429	4.733211536	4.721618999	0.011592537
112.5	-0.010205877	800303	4430	4.722953222	4.733211536	-0.010258314
112.78	0.002488889	800304	4431	4.725439018	4.722953222	0.002485797
111.13	-0.014630254	800305	4432	4.710700687	4.725439018	-0.014738331
108.65	-0.022316206	800306	4433	4.688131707	4.710700687	-0.022568981
106.9	-0.016106765	800307	4434	4.671893818	4.688131707	-0.016237889
106.51	-0.003648269	800310	4435	4.668238877	4.671893818	-0.003654941
107.78	0.011923763	800311	4436	4.680092113	4.668238877	0.011853235
106.87	-0.008443125	800312	4437	4.671613143	4.680092113	-0.00847897
105.62	-0.011696454	800313	4438	4.659847747	4.671613143	-0.011765395
105.43	-0.001798902	800314	4439	4.658047226	4.659847747	-0.001800522
102.26	-0.030067343	800317	4440	4.62751859	4.658047226	-0.030528636
104.1	0.01799335	800318	4441	4.645351976	4.62751859	0.017833386
104.31	0.002017291	800319	4442	4.647367235	4.645351976	0.002015259
103.12	-0.011408302	800320	4443	4.635893359	4.647367235	-0.011473876
102.31	-0.007854926	800321	4444	4.62800742	4.635893359	-0.007885939
99.28	-0.029615873	800324	4445	4.597944141	4.62800742	-0.030063279
99.19	-0.000906527	800325	4446	4.597037203	4.597944141	-0.000906938
98.68	-0.005141647	800326	4447	4.591882292	4.597037203	-0.005154911
98.22	-0.004661532	800327	4448	4.587209861	4.591882292	-0.004672431
100.68	0.025045816	800328	4449	4.61194717	4.587209861	0.02473731
102.09	0.014004768	800331	4450	4.625854777	4.61194717	0.013907607
102.18	0.000881575	800401	4451	4.626735964	4.625854777	0.000881187
102.68	0.004893326	800402	4452	4.631617356	4.626735964	0.004881392
102.15	-0.005161667	800403	4453	4.626442321	4.631617356	-0.005175035
100.19	-0.019187469	800407	4454	4.607068383	4.626442321	-0.019373938
101.2	0.010080846	800408	4455	4.617098757	4.607068383	0.010030374
103.11	0.018873518	800409	4456	4.63579638	4.617098757	0.018697623
104.08	0.009407429	800410	4457	4.645159834	4.63579638	0.009363455
103.79	-0.002786318	800411	4458	4.642369627	4.645159834	-0.002790207
102.84	-0.009153098	800414	4459	4.633174382	4.642369627	-0.009195245
102.63	-0.002042007	800415	4460	4.631130288	4.633174382	-0.002044095
101.54	-0.010620676	800416	4461	4.62045281	4.631130288	-0.010677478
101.05	-0.004825684	800417	4462	4.615615444	4.62045281	-0.004837366
100.55	-0.004948046	800418	4463	4.610655116	4.615615444	-0.004960328
99.8	-0.007458976	800421	4464	4.603168183	4.610655116	-0.007486933
103.43	0.036372745	800422	4465	4.638895055	4.603168183	0.035726872
103.73	0.002900512	800423	4466	4.641791369	4.638895055	0.002896314
104.4	0.006459076	800424	4467	4.648229675	4.641791369	0.006438306
105.16	0.007279693	800425	4468	4.655483	4.648229675	0.007253324
105.64	0.004564473	800428	4469	4.660037087	4.655483	0.004554088
105.86	0.002082544	800429	4470	4.662117466	4.660037087	0.002080379
106.29	0.004061969	800430	4471	4.666171208	4.662117466	0.004053741
105.46	-0.007808825	800501	4472	4.658331734	4.666171208	-0.007839473
105.58	0.001137872	800502	4473	4.659468959	4.658331734	0.001137225
106.38	0.007577193	800505	4474	4.667017589	4.659468959	0.00754863
106.25	-0.001222034	800506	4475	4.665794808	4.667017589	-0.001222782
107.18	0.008752941	800507	4476	4.674509664	4.665794808	0.008714856
106.13	-0.009796604	800508	4477	4.664664758	4.674509664	-0.009844906
104.72	-0.013285593	800509	4478	4.651290122	4.664664758	-0.013374636
104.78	0.000572956	800512	4479	4.651862914	4.651290122	0.000572792
106.3	0.014506585	800513	4480	4.666265285	4.651862914	0.014402371
106.85	0.005174036	800514	4481	4.671425982	4.666265285	0.005160696
106.99	0.001310248	800515	4482	4.672735372	4.671425982	0.00130939
107.35	0.0033648	800516	4483	4.676094524	4.672735372	0.003359152
107.67	0.002980904	800519	4484	4.679070994	4.676094524	0.00297647
107.62	-0.000464382	800520	4485	4.678606504	4.679070994	-0.00046449
107.72	0.000929195	800521	4486	4.679535268	4.678606504	0.000928764
109.01	0.011975492	800522	4487	4.691439621	4.679535268	0.011904353
110.62	0.014769287	800523	4488	4.706100905	4.691439621	0.014661283
111.4	0.007051166	800527	4489	4.713127327	4.706100905	0.007026423
112.06	0.005924596	800528	4490	4.719034442	4.713127327	0.005907115
110.27	-0.015973586	800529	4491	4.702931904	4.719034442	-0.016102538
111.24	0.00879659	800530	4492	4.711690029	4.702931904	0.008758126
110.76	-0.004314995	800602	4493	4.707365698	4.711690029	-0.004324331
110.51	-0.002257133	800603	4494	4.705106015	4.707365698	-0.002259684
112.61	0.019002805	800604	4495	4.723930522	4.705106015	0.018824507
112.78	0.001509635	800605	4496	4.725439018	4.723930522	0.001508497
113.2	0.003724065	800606	4497	4.729156166	4.725439018	0.003717147
113.71	0.0045053	800609	4498	4.733651348	4.729156166	0.004495182
114.66	0.008354586	800610	4499	4.741971227	4.733651348	0.00831988
116.02	0.011861155	800611	4500	4.75376259	4.741971227	0.011791363
115.52	-0.004309602	800612	4501	4.749443675	4.75376259	-0.004318915
115.81	0.002510388	800613	4502	4.751950917	4.749443675	0.002507242
116.09	0.002417753	800616	4503	4.754365752	4.751950917	0.002414835
116.03	-0.00051684	800617	4504	4.753848778	4.754365752	-0.000516974
116.26	0.001982246	800618	4505	4.755829062	4.753848778	0.001980284
114.66	-0.013762257	800619	4506	4.741971227	4.755829062	-0.013857835
114.06	-0.005232862	800620	4507	4.736724626	4.741971227	-0.005246602
114.51	0.003945292	800623	4508	4.740662155	4.736724626	0.00393753
115.14	0.005501703	800624	4509	4.746148779	4.740662155	0.005486624
116.72	0.013722425	800625	4510	4.759777904	4.746148779	0.013629125
116.19	-0.004540781	800626	4511	4.755226782	4.759777904	-0.004551122
116	-0.001635253	800627	4512	4.753590191	4.755226782	-0.001636591
114.24	-0.015172414	800630	4513	4.738301499	4.753590191	-0.015288693
114.93	0.006039916	800701	4514	4.744323247	4.738301499	0.006021749
115.68	0.006525711	800702	4515	4.750827758	4.744323247	0.006504511
117.46	0.015387275	800703	4516	4.76609785	4.750827758	0.015270092
118.29	0.007066235	800707	4517	4.773139237	4.76609785	0.007041386
117.84	-0.00380421	800708	4518	4.769327772	4.773139237	-0.003811464
117.98	0.001188052	800709	4519	4.770515119	4.769327772	0.001187346
116.95	-0.008730293	800710	4520	4.761746493	4.770515119	-0.008768626
117.84	0.00761009	800711	4521	4.769327772	4.761746493	0.007581279
120.01	0.0184148	800714	4522	4.787575073	4.769327772	0.0182473
119.3	-0.005916174	800715	4523	4.781641329	4.787575073	-0.005933744
119.63	0.002766136	800716	4524	4.784403646	4.781641329	0.002762317
121.44	0.015129984	800717	4525	4.799420314	4.784403646	0.015016667
122.04	0.004940711	800718	4526	4.80434886	4.799420314	0.004928546
122.51	0.003851196	800721	4527	4.808192659	4.80434886	0.003843799
122.19	-0.002612032	800722	4528	4.80557721	4.808192659	-0.002615449
121.93	-0.002127834	800723	4529	4.80344711	4.80557721	-0.002130101
121.79	-0.0011482	800724	4530	4.80229825	4.80344711	-0.001148859
120.78	-0.008292963	800725	4531	4.793970709	4.80229825	-0.008327541
121.43	0.005381686	800728	4532	4.799337965	4.793970709	0.005367256
122.4	0.007988141	800729	4533	4.80729437	4.799337965	0.007956405
122.23	-0.001388889	800730	4534	4.805904516	4.80729437	-0.001389854
121.67	-0.004581527	800731	4535	4.801312462	4.805904516	-0.004592054
121.21	-0.003780718	800801	4536	4.797524578	4.801312462	-0.003787883
120.98	-0.001897533	800804	4537	4.795625243	4.797524578	-0.001899336
120.74	-0.001983799	800805	4538	4.793639473	4.795625243	-0.001985769
121.55	0.00670863	800806	4539	4.800325701	4.793639473	0.006686227
123.3	0.014397367	800807	4540	4.81462041	4.800325701	0.014294709
123.61	0.002514193	800808	4541	4.817131448	4.81462041	0.002511038
124.78	0.009465254	800811	4542	4.826552187	4.817131448	0.009420739
123.79	-0.007933964	800812	4543	4.818586582	4.826552187	-0.007965605
123.28	-0.00411988	800813	4544	4.814458191	4.818586582	-0.004128391
125.25	0.015979883	800814	4545	4.83031174	4.814458191	0.015853549
125.72	0.003752495	800815	4546	4.834057212	4.83031174	0.003745472
123.39	-0.018533248	800818	4547	4.815350071	4.834057212	-0.018707141
122.6	-0.006402464	800819	4548	4.808927024	4.815350071	-0.006423047
123.77	0.00954323	800820	4549	4.818425005	4.808927024	0.009497981
125.46	0.013654359	800821	4550	4.831986983	4.818425005	0.013561978
126.02	0.004463574	800822	4551	4.836440625	4.831986983	0.004453642
125.16	-0.006824314	800825	4552	4.829592919	4.836440625	-0.006847706
124.84	-0.002556727	800826	4553	4.827032917	4.829592919	-0.002560001
123.52	-0.010573534	800827	4554	4.816403086	4.827032917	-0.010629831
122.08	-0.011658031	800828	4555	4.804676568	4.816403086	-0.011726519
122.38	0.002457405	800829	4556	4.807130958	4.804676568	0.00245439
123.74	0.011112927	800902	4557	4.81818259	4.807130958	0.011051632
126.12	0.019233877	800903	4558	4.837233835	4.81818259	0.019051245
125.42	-0.00555027	800904	4559	4.831668105	4.837233835	-0.00556573
124.88	-0.004305533	800905	4560	4.827353276	4.831668105	-0.004314829
123.31	-0.012572069	800908	4561	4.81470151	4.827353276	-0.012651766
124.07	0.006163328	800909	4562	4.820845922	4.81470151	0.006144413
124.81	0.005964375	800910	4563	4.826792581	4.820845922	0.005946658
125.66	0.006810352	800911	4564	4.833579847	4.826792581	0.006787266
125.54	-0.000954958	800912	4565	4.832624433	4.833579847	-0.000955414
125.67	0.001035527	800915	4566	4.833659424	4.832624433	0.001034991
126.74	0.008514363	800916	4567	4.842137744	4.833659424	0.00847832
128.87	0.01680606	800917	4568	4.858804144	4.842137744	0.0166664
128.4	-0.003647086	800918	4569	4.855150391	4.858804144	-0.003653753
129.25	0.006619938	800919	4570	4.861748513	4.855150391	0.006598122
130.4	0.008897485	800922	4571	4.870606649	4.861748513	0.008858136
129.43	-0.00743865	800923	4572	4.863140194	4.870606649	-0.007466455
130.37	0.007262613	800924	4573	4.870376562	4.863140194	0.007236367
128.72	-0.012656286	800925	4574	4.857639503	4.870376562	-0.012737059
126.35	-0.018412057	800926	4575	4.839055834	4.857639503	-0.018583669
123.54	-0.02223981	800929	4576	4.81656499	4.839055834	-0.022490844
125.46	0.015541525	800930	4577	4.831986983	4.81656499	0.015421992
127.13	0.013311015	801001	4578	4.845210185	4.831986983	0.013223202
128.09	0.007551325	801002	4579	4.852733142	4.845210185	0.007522957
129.33	0.009680693	801003	4580	4.862367277	4.852733142	0.009634136
131.73	0.018557179	801006	4581	4.880754373	4.862367277	0.018387096
131	-0.005541638	801007	4582	4.875197323	4.880754373	-0.00555705
131.65	0.004961832	801008	4583	4.880146886	4.875197323	0.004949563
131.04	-0.004633498	801009	4584	4.87550262	4.880146886	-0.004644266
130.29	-0.005723443	801010	4585	4.869762735	4.87550262	-0.005739885
132.03	0.013354824	801013	4586	4.883029169	4.869762735	0.013266434
132.02	-7.57404E-05	801014	4587	4.882953426	4.883029169	-7.57432E-05
133.7	0.012725345	801015	4588	4.895598484	4.882953426	0.012645058
132.22	-0.011069559	801016	4589	4.884467202	4.895598484	-0.011131282
131.52	-0.005294207	801017	4590	4.879158931	4.884467202	-0.005308271
132.61	0.008287713	801020	4591	4.88741249	4.879158931	0.008253558
131.84	-0.0058065	801021	4592	4.881589066	4.88741249	-0.005823424
131.92	0.000606796	801022	4593	4.882195678	4.881589066	0.000606612
129.53	-0.018117041	801023	4594	4.863912515	4.882195678	-0.018283164
129.85	0.00247047	801024	4595	4.866379938	4.863912515	0.002467424
127.88	-0.015171352	801027	4596	4.851092324	4.866379938	-0.015287614
128.05	0.001329371	801028	4597	4.852420813	4.851092324	0.001328488
127.91	-0.001093323	801029	4598	4.851326892	4.852420813	-0.001093921
126.29	-0.012665155	801030	4599	4.83858085	4.851326892	-0.012746042
127.47	0.009343574	801031	4600	4.847881043	4.83858085	0.009300193
129.04	0.012316624	801103	4601	4.860122434	4.847881043	0.012241391
131.33	0.017746435	801105	4602	4.87771324	4.860122434	0.017590806
128.91	-0.018426864	801106	4603	4.859114486	4.87771324	-0.018598753
129.18	0.002094485	801107	4604	4.861206781	4.859114486	0.002092294
129.48	0.002322341	801110	4605	4.863526429	4.861206781	0.002319648
131.26	0.013747297	801111	4606	4.877180089	4.863526429	0.01365366
134.59	0.025369496	801112	4607	4.90223312	4.877180089	0.025053031
136.49	0.014116948	801113	4608	4.916251352	4.90223312	0.014018232
137.15	0.004835519	801114	4609	4.921075217	4.916251352	0.004823866
137.75	0.004374772	801117	4610	4.925440448	4.921075217	0.004365231
139.7	0.01415608	801118	4611	4.939497266	4.925440448	0.014056818
139.06	-0.004581246	801119	4612	4.934905495	4.939497266	-0.004591772
140.4	0.009636128	801120	4613	4.944495492	4.934905495	0.009589997
139.11	-0.009188034	801121	4614	4.935264987	4.944495492	-0.009230505
138.31	-0.005750845	801124	4615	4.929497543	4.935264987	-0.005767444
139.33	0.007374738	801125	4616	4.93684522	4.929497543	0.007347677
140.17	0.006028852	801126	4617	4.942855972	4.93684522	0.006010752
140.52	0.002496968	801128	4618	4.945349827	4.942855972	0.002493856
137.21	-0.023555366	801201	4619	4.921512599	4.945349827	-0.023837228
136.97	-0.001749144	801202	4620	4.919761924	4.921512599	-0.001750675
136.71	-0.001898226	801203	4621	4.917861894	4.919761924	-0.00190003
136.48	-0.001682393	801204	4622	4.916178084	4.917861894	-0.00168381
134.03	-0.017951348	801205	4623	4.898063655	4.916178084	-0.018114428
130.61	-0.025516675	801208	4624	4.872215784	4.898063655	-0.025847872
130.48	-0.00099533	801209	4625	4.871219958	4.872215784	-0.000995825
128.26	-0.017014102	801210	4626	4.854059454	4.871219958	-0.017160505
127.36	-0.007016997	801211	4627	4.847017722	4.854059454	-0.007041732
129.23	0.014682789	801212	4628	4.861593763	4.847017722	0.01457604
129.45	0.001702391	801215	4629	4.863294706	4.861593763	0.001700944
130.6	0.008883739	801216	4630	4.872139217	4.863294706	0.008844511
132.89	0.017534456	801217	4631	4.889521718	4.872139217	0.017382502
133	0.000827752	801218	4632	4.890349128	4.889521718	0.00082741
133.7	0.005263158	801219	4633	4.895598484	4.890349128	0.005249356
135.78	0.015557218	801222	4634	4.911035929	4.895598484	0.015437445
135.3	-0.00353513	801223	4635	4.907494535	4.911035929	-0.003541394
135.88	0.00428677	801224	4636	4.911772143	4.907494535	0.004277608
136.57	0.00507801	801226	4637	4.916837304	4.911772143	0.00506516
135.03	-0.011276269	801229	4638	4.905496976	4.916837304	-0.011340328
135.33	0.002221729	801230	4639	4.90771624	4.905496976	0.002219264
135.76	0.003177418	801231	4640	4.910888621	4.90771624	0.003172381
136.34	0.004272245	810102	4641	4.915151766	4.910888621	0.004263145
137.97	0.011955406	810105	4642	4.92703627	4.915151766	0.011884504
138.12	0.001087193	810106	4643	4.928122873	4.92703627	0.001086602
135.08	-0.022009847	810107	4644	4.905867196	4.928122873	-0.022255677
133.06	-0.014954101	810108	4645	4.890800154	4.905867196	-0.015067041
133.48	0.003156471	810109	4646	4.893951654	4.890800154	0.0031515
133.52	0.00029967	810112	4647	4.894251279	4.893951654	0.000299625
133.29	-0.001722588	810113	4648	4.892527206	4.894251279	-0.001724074
133.47	0.001350439	810114	4649	4.893876733	4.892527206	0.001349528
134.22	0.00561924	810115	4650	4.899480245	4.893876733	0.005603511
134.77	0.00409775	810116	4651	4.903569622	4.899480245	0.004089377
134.37	-0.00296802	810119	4652	4.900597189	4.903569622	-0.002972433
131.65	-0.020242614	810120	4653	4.880146886	4.900597189	-0.020450303
131.36	-0.00220281	810121	4654	4.877941646	4.880146886	-0.00220524
130.26	-0.008373934	810122	4655	4.869532453	4.877941646	-0.008409193
130.23	-0.000230309	810123	4656	4.869302118	4.869532453	-0.000230335
129.84	-0.002994702	810126	4657	4.866302923	4.869302118	-0.002999195
131.12	0.009858287	810127	4658	4.876112934	4.866302923	0.009810011
130.34	-0.005948749	810128	4659	4.870146421	4.876112934	-0.005966514
130.24	-0.000767224	810129	4660	4.869378902	4.870146421	-0.000767519
129.55	-0.005297912	810130	4661	4.864066907	4.869378902	-0.005311995
126.91	-0.020378232	810202	4662	4.843478174	4.864066907	-0.020588733
128.46	0.01221338	810203	4663	4.855617572	4.843478174	0.012139398
128.59	0.001011988	810204	4664	4.856629048	4.855617572	0.001011476
129.63	0.008087721	810205	4665	4.864684239	4.856629048	0.00805519
130.6	0.007482836	810206	4666	4.872139217	4.864684239	0.007454978
129.27	-0.010183767	810209	4667	4.86190324	4.872139217	-0.010235977
129.24	-0.000232072	810210	4668	4.861671141	4.86190324	-0.000232099
128.24	-0.007737543	810211	4669	4.853903508	4.861671141	-0.007767633
127.48	-0.005926388	810212	4670	4.84795949	4.853903508	-0.005944019
126.98	-0.003922184	810213	4671	4.844029594	4.84795949	-0.003929896
127.81	0.006536462	810217	4672	4.850544786	4.844029594	0.006515192
128.48	0.005242156	810218	4673	4.85577325	4.850544786	0.005228464
126.61	-0.014554795	810219	4674	4.841111496	4.85577325	-0.014661755
126.58	-0.000236948	810220	4675	4.840874519	4.841111496	-0.000236976
127.35	0.006083109	810223	4676	4.846939201	4.840874519	0.006064682
127.39	0.000314095	810224	4677	4.847253247	4.846939201	0.000314046
128.52	0.008870398	810225	4678	4.856084534	4.847253247	0.008831287
130.1	0.012293806	810226	4679	4.868303386	4.856084534	0.012218851
131.27	0.008993082	810227	4680	4.877256271	4.868303386	0.008952885
132.01	0.005637236	810302	4681	4.882877677	4.877256271	0.005621406
130.56	-0.010984016	810303	4682	4.871832891	4.882877677	-0.011044786
130.86	0.002297794	810304	4683	4.874128049	4.871832891	0.002295158
129.93	-0.007106832	810305	4684	4.866995844	4.874128049	-0.007132206
129.85	-0.000615716	810306	4685	4.866379938	4.866995844	-0.000615906
131.12	0.009780516	810309	4686	4.876112934	4.866379938	0.009732996
130.46	-0.005033557	810310	4687	4.871066666	4.876112934	-0.005046268
129.95	-0.003909244	810311	4688	4.867149761	4.871066666	-0.003916905
133.19	0.024932666	810312	4689	4.89177668	4.867149761	0.024626919
133.11	-0.000600646	810313	4690	4.891175854	4.89177668	-0.000600826
134.68	0.011794756	810316	4691	4.902901594	4.891175854	0.01172574
133.92	-0.005643006	810317	4692	4.897242607	4.902901594	-0.005658988
